# Time (au) | Energy Total (Ha)  | E_nuc (Ha) | E_coul (Ha) | E_core (Ha) | E_xc (Ha) | E_field (Ha) | Field X | Field Y | Field Z 
    0.210000     -74.8064130330       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.220000     -74.8064130316       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.230000     -74.8064130301       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.240000     -74.8064130287       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.250000     -74.8064130272       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.260000     -74.8064130258       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.270000     -74.8064130243       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.280000     -74.8064130229       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.290000     -74.8064130214       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.300000     -74.8064130200       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.310000     -74.8064130186       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.320000     -74.8064130171       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.330000     -74.8064130157       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.340000     -74.8064130142       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.350000     -74.8064130128       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.360000     -74.8064130113       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.370000     -74.8064130099       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.380000     -74.8064130084       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.390000     -74.8064130070       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.400000     -74.8064130055       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.410000     -74.8064130041       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.420000     -74.8064130026       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.430000     -74.8064130012       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.440000     -74.8064129997       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.450000     -74.8064129983       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.460000     -74.8064129969       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.470000     -74.8064129954       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.480000     -74.8064129940       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.490000     -74.8064129925       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.500000     -74.8064129911       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.510000     -74.8064129896       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.520000     -74.8064129882       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.530000     -74.8064129867       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.540000     -74.8064129853       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.550000     -74.8064129838       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.560000     -74.8064129824       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.570000     -74.8064129810       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.580000     -74.8064129795       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.590000     -74.8064129781       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.600000     -74.8064129766       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.610000     -74.8064129752       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.620000     -74.8064129737       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.630000     -74.8064129723       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.640000     -74.8064129709       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.650000     -74.8064129694       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.660000     -74.8064129680       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.670000     -74.8064129665       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.680000     -74.8064129651       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.690000     -74.8064129636       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.700000     -74.8064129622       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.710000     -74.8064129608       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.720000     -74.8064129593       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.730000     -74.8064129579       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.740000     -74.8064129564       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.750000     -74.8064129550       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.760000     -74.8064129535       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.770000     -74.8064129521       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.780000     -74.8064129507       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.790000     -74.8064129492       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.800000     -74.8064129478       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.810000     -74.8064129463       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.820000     -74.8064129449       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.830000     -74.8064129435       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.840000     -74.8064129420       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.850000     -74.8064129406       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.860000     -74.8064129391       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.870000     -74.8064129377       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.880000     -74.8064129363       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.890000     -74.8064129348       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.900000     -74.8064129334       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.910000     -74.8064129319       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.920000     -74.8064129305       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.930000     -74.8064129291       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.940000     -74.8064129276       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.950000     -74.8064129262       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.960000     -74.8064129247       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.970000     -74.8064129233       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.980000     -74.8064129219       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    0.990000     -74.8064129204       0.0000000000       0.0000000000       0.0000000000       0.0000000000       0.0000000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
